Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Women's Athletic Footwear,15.0,85,1.275,574.0,45.0,Outlet
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Men's Apparel,25.0,104,2.6,962.0,37.0,Outlet
Foot Locker,1185732,16/03/2021,South,Mississippi,Jackson,Women's Apparel,17.0,136,2.312,1.248,54.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Street Footwear,19.0,223,4.237,1.864,44.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Athletic Footwear,20.0,116,2.32,928.0,40.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Street Footwear,11.0,124,1.364,614.0,45.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Athletic Footwear,16.0,96,1.536,660.0,43.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Men's Apparel,30.0,98,2.94,1.176,40.0,Outlet
Foot Locker,1185732,17/04/2021,South,Mississippi,Jackson,Women's Apparel,22.0,147,3.234,1.714,53.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Street Footwear,27.0,238,6.426,2.699,42.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Athletic Footwear,28.0,140,3.92,1.607,41.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Street Footwear,26.0,136,3.536,1.52,43.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Athletic Footwear,24.0,116,2.784,1.281,46.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Men's Apparel,34.0,132,4.488,1.795,40.0,Outlet
Foot Locker,1185732,16/05/2021,South,Mississippi,Jackson,Women's Apparel,35.0,150,5.25,2.94,56.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Street Footwear,31.0,263,8.153,3.587,44.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Athletic Footwear,29.0,150,4.35,1.697,39.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Street Footwear,33.0,157,5.181,2.383,46.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Athletic Footwear,34.0,149,5.066,2.178,43.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Men's Apparel,47.0,135,6.345,2.411,38.0,Outlet
Foot Locker,1185732,18/06/2021,South,Mississippi,Jackson,Women's Apparel,51.0,219,11.169,5.92,53.0,Outlet
Foot Locker,1185732,16/07/2021,South,Mississippi,Jackson,Men's Street Footwear,47.0,289,13.583,6.248,46.0,Outlet
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Men's Athletic Footwear,42.0,192,8.064,3.064,38.0,Outlet
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Street Footwear,37.0,168,6.216,2.611,42.0,Outlet
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Athletic Footwear,33.0,143,4.719,2.029,43.0,Outlet
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Men's Apparel,46.0,150,6.9,2.553,37.0,Outlet
Walmart,1185732,16/07/2021,South,Mississippi,Jackson,Women's Apparel,49.0,209,10.241,5.428,53.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Street Footwear,41.0,256,10.496,4.723,45.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,198,8.712,3.572,41.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Street Footwear,37.0,179,6.623,2.914,44.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Athletic Footwear,32.0,147,4.704,1.976,42.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Men's Apparel,35.0,158,5.53,2.323,42.0,Outlet
Walmart,1185732,17/08/2021,South,Mississippi,Jackson,Women's Apparel,42.0,206,8.652,4.759,55.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Street Footwear,40.0,232,9.28,4.083,44.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Athletic Footwear,33.0,158,5.214,2.138,41.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Street Footwear,15.0,145,2.175,1.022,47.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Athletic Footwear,16.0,120,1.92,864.0,45.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Men's Apparel,22.0,132,2.904,1.104,38.0,Outlet
Walmart,1185732,16/09/2021,South,Mississippi,Jackson,Women's Apparel,26.0,160,4.16,2.33,56.0,Outlet
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Street Footwear,24.0,216,5.184,2.385,46.0,Outlet
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Athletic Footwear,17.0,165,2.805,1.038,37.0,Outlet
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Women's Street Footwear,19.0,120,2.28,1.072,47.0,Outlet
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,109,2.18,981.0,45.0,Outlet
Walmart,1185732,18/10/2021,South,Mississippi,Jackson,Men's Apparel,25.0,105,2.625,1.103,42.0,Outlet
Sports Direct,1185732,18/10/2021,South,Mississippi,Jackson,Women's Apparel,27.0,162,4.374,2.362,54.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Street Footwear,22.0,206,4.532,1.994,44.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Athletic Footwear,15.0,153,2.295,872.0,38.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Street Footwear,22.0,119,2.618,1.1,42.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Athletic Footwear,43.0,153,6.579,2.895,44.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Men's Apparel,59.0,132,7.788,3.115,40.0,Outlet
Sports Direct,1185732,17/11/2021,South,Mississippi,Jackson,Women's Apparel,51.0,168,8.568,4.884,57.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Street Footwear,48.0,256,12.288,5.775,47.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Athletic Footwear,44.0,201,8.844,3.272,37.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Street Footwear,43.0,158,6.794,3.057,45.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Athletic Footwear,41.0,143,5.863,2.756,47.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Men's Apparel,54.0,157,8.478,3.222,38.0,Outlet
Sports Direct,1185732,16/12/2021,South,Mississippi,Jackson,Women's Apparel,53.0,178,9.434,5.189,55.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Street Footwear,17.0,215,3.655,1.608,44.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Athletic Footwear,18.0,135,2.43,972.0,40.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Street Footwear,11.0,140,1.54,678.0,44.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Athletic Footwear,13.0,102,1.326,623.0,47.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Men's Apparel,26.0,123,3.198,1.215,38.0,Outlet
Sports Direct,1197831,23/01/2021,South,Mississippi,Jackson,Women's Apparel,18.0,158,2.844,1.223,43.0,Outlet
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Men's Street Footwear,17.0,210,3.57,1.607,45.0,Outlet
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Men's Athletic Footwear,17.0,112,1.904,743.0,39.0,Outlet
Sports Direct,1197831,21/02/2021,South,Mississippi,Jackson,Women's Street Footwear,11.0,136,1.496,628.0,42.0,Outlet
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,78,1.17,550.0,47.0,Outlet
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Apparel,23.0,111,2.553,945.0,37.0,Outlet
Walmart,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Apparel,16.0,145,2.32,974.0,42.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Street Footwear,15.0,206,3.09,1.452,47.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,107,1.498,554.0,37.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Street Footwear,8.0,112,896.0,403.0,45.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,70,1.05,494.0,47.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Men's Apparel,24.0,88,2.112,845.0,40.0,Outlet
Walmart,1197831,19/03/2021,South,Arkansas,Little Rock,Women's Apparel,20.0,112,2.24,1.03,46.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Street Footwear,19.0,204,3.876,1.744,45.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,102,2.04,816.0,40.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Street Footwear,11.0,96,1.056,496.0,47.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13.0,77,1.001,470.0,47.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Men's Apparel,31.0,75,2.325,860.0,37.0,Outlet
Walmart,1197831,20/04/2021,South,Arkansas,Little Rock,Women's Apparel,24.0,120,2.88,1.267,44.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Street Footwear,26.0,228,5.928,2.727,46.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,28.0,116,3.248,1.364,42.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Street Footwear,27.0,119,3.213,1.414,44.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,24.0,90,2.16,1.015,47.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Men's Apparel,32.0,111,3.552,1.385,39.0,Outlet
Walmart,1197831,19/05/2021,South,Arkansas,Little Rock,Women's Apparel,33.0,145,4.785,2.249,47.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Street Footwear,28.0,236,6.608,2.908,44.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,149,3.725,1.453,39.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Street Footwear,28.0,124,3.472,1.562,45.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,124,3.596,1.582,44.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Men's Apparel,37.0,116,4.292,1.674,39.0,Outlet
Walmart,1197831,21/06/2021,South,Arkansas,Little Rock,Women's Apparel,48.0,165,7.92,3.406,43.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Street Footwear,39.0,271,10.569,4.439,42.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,36.0,163,5.868,2.171,37.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Street Footwear,32.0,140,4.48,1.971,44.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,120,4.2,1.806,43.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Men's Apparel,40.0,149,5.96,2.384,40.0,Outlet
Walmart,1197831,19/07/2021,South,Arkansas,Little Rock,Women's Apparel,50.0,198,9.9,4.554,46.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Street Footwear,43.0,233,10.019,4.509,45.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,42.0,163,6.846,2.67,39.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Street Footwear,40.0,135,5.4,2.376,44.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,29.0,132,3.828,1.723,45.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Men's Apparel,40.0,113,4.52,1.672,37.0,Outlet
Walmart,1197831,20/08/2021,South,Arkansas,Little Rock,Women's Apparel,40.0,193,7.72,3.628,47.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Street Footwear,35.0,221,7.735,3.326,43.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,26.0,135,3.51,1.439,41.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Street Footwear,11.0,123,1.353,636.0,47.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,12.0,104,1.248,524.0,42.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Men's Apparel,18.0,111,1.998,779.0,39.0,Outlet
Walmart,1197831,19/09/2021,South,Arkansas,Little Rock,Women's Apparel,22.0,140,3.08,1.294,42.0,Outlet
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Street Footwear,21.0,180,3.78,1.701,45.0,Outlet
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,14.0,132,1.848,739.0,40.0,Outlet
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Street Footwear,16.0,99,1.584,729.0,46.0,Outlet
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,94,1.41,635.0,45.0,Outlet
Walmart,1197831,21/10/2021,South,Arkansas,Little Rock,Men's Apparel,21.0,91,1.911,707.0,37.0,Outlet
West Gear,1197831,21/10/2021,South,Arkansas,Little Rock,Women's Apparel,20.0,132,2.64,1.188,45.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Street Footwear,18.0,176,3.168,1.457,46.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,11.0,116,1.276,536.0,42.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Street Footwear,19.0,102,1.938,833.0,43.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,41.0,128,5.248,2.309,44.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Men's Apparel,56.0,105,5.88,2.411,41.0,Outlet
West Gear,1197831,20/11/2021,South,Arkansas,Little Rock,Women's Apparel,53.0,135,7.155,3.22,45.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Street Footwear,55.0,238,13.09,6.021,46.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,46.0,155,7.13,2.852,40.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Street Footwear,43.0,149,6.407,2.819,44.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,124,4.96,2.282,46.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Men's Apparel,50.0,132,6.6,2.64,40.0,Outlet
West Gear,1197831,19/12/2021,South,Arkansas,Little Rock,Women's Apparel,55.0,170,9.35,4.208,45.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Street Footwear,17.0,178,3.026,1.422,47.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,18.0,124,2.232,848.0,38.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Street Footwear,10.0,131,1.31,563.0,43.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Athletic Footwear,13.0,74,962.0,414.0,43.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Men's Apparel,23.0,91,2.093,858.0,41.0,Outlet
West Gear,1197831,23/01/2021,South,Arkansas,Little Rock,Women's Apparel,18.0,124,2.232,1.004,45.0,Outlet
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Street Footwear,18.0,206,3.708,1.632,44.0,Outlet
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,17.0,83,1.411,550.0,39.0,Outlet
West Gear,1197831,21/02/2021,South,Arkansas,Little Rock,Women's Street Footwear,12.0,98,1.176,553.0,47.0,Outlet
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,58,870.0,400.0,46.0,Outlet
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Men's Apparel,24.0,85,2.04,816.0,40.0,Outlet
West Gear,1197831,21/02/2021,South,Oklahoma,Oklahoma City,Women's Apparel,14.0,112,1.568,721.0,46.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,14.0,182,2.548,1.172,46.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.0,78,1.17,480.0,41.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,7.0,83,581.0,261.0,45.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,39,624.0,293.0,47.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Men's Apparel,26.0,61,1.586,666.0,42.0,Outlet
West Gear,1197831,19/03/2021,South,Oklahoma,Oklahoma City,Women's Apparel,18.0,88,1.584,729.0,46.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,184,3.68,1.693,46.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,18.0,79,1.422,555.0,39.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.0,70,700.0,322.0,46.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,47,705.0,303.0,43.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Men's Apparel,27.0,54,1.458,569.0,39.0,Outlet
West Gear,1197831,20/04/2021,South,Oklahoma,Oklahoma City,Women's Apparel,22.0,111,2.442,1.05,43.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,28.0,179,5.012,2.155,43.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,29.0,93,2.697,1.025,38.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,88,2.376,998.0,42.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,26.0,74,1.924,808.0,42.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,80,2.64,1.082,41.0,Outlet
West Gear,1197831,19/05/2021,South,Oklahoma,Oklahoma City,Women's Apparel,33.0,116,3.828,1.723,45.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,32.0,192,6.144,2.826,46.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,123,3.075,1.199,39.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,27.0,107,2.889,1.242,43.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,29.0,102,2.958,1.331,45.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Men's Apparel,41.0,105,4.305,1.636,38.0,Outlet
West Gear,1197831,21/06/2021,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,143,5.72,2.402,42.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,43.0,238,10.234,4.298,42.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35.0,135,4.725,1.796,38.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,33.0,131,4.323,1.859,43.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,36.0,107,3.852,1.772,46.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Men's Apparel,43.0,116,4.988,2.045,41.0,Outlet
West Gear,1197831,19/07/2021,South,Oklahoma,Oklahoma City,Women's Apparel,45.0,163,7.335,3.447,47.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,41.0,230,9.43,3.961,42.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,37.0,140,5.18,2.176,42.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,38.0,113,4.294,2.018,47.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,32.0,111,3.552,1.492,42.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Men's Apparel,40.0,105,4.2,1.554,37.0,Outlet
West Gear,1197831,20/08/2021,South,Oklahoma,Oklahoma City,Women's Apparel,40.0,166,6.64,3.121,47.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,35.0,196,6.86,3.156,46.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,28.0,128,3.584,1.469,41.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,91,1.092,459.0,42.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,12.0,83,996.0,418.0,42.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Men's Apparel,20.0,78,1.56,593.0,38.0,Outlet
West Gear,1197831,19/09/2021,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,119,2.737,1.286,47.0,Outlet
West Gear,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,20.0,173,3.46,1.626,47.0,Outlet
West Gear,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14.0,112,1.568,659.0,42.0,Outlet
West Gear,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,74,1.036,435.0,42.0,Outlet
West Gear,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,62,930.0,391.0,42.0,Outlet
West Gear,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Men's Apparel,22.0,68,1.496,568.0,38.0,Outlet
Kohl's,1197831,21/10/2021,South,Oklahoma,Oklahoma City,Women's Apparel,22.0,101,2.222,1.044,47.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,16.0,166,2.656,1.169,44.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,11.0,96,1.056,401.0,38.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,19.0,81,1.539,662.0,43.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37.0,90,3.33,1.565,47.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Men's Apparel,60.0,85,5.1,2.04,40.0,Outlet
Kohl's,1197831,20/11/2021,South,Oklahoma,Oklahoma City,Women's Apparel,60.0,128,7.68,3.302,43.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,55.0,200,11.0,4.62,42.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,47.0,149,7.003,2.661,38.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,44.0,131,5.764,2.594,45.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45.0,114,5.13,2.309,45.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Men's Apparel,55.0,98,5.39,2.156,40.0,Outlet
Kohl's,1197831,19/12/2021,South,Oklahoma,Oklahoma City,Women's Apparel,51.0,128,6.528,2.807,43.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,17.0,176,2.992,1.137,38.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,16.0,105,1.68,638.0,38.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,12.0,116,1.392,557.0,40.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,70,1.12,448.0,40.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Men's Apparel,28.0,88,2.464,1.01,41.0,Outlet
Kohl's,1197831,16/01/2021,South,Oklahoma,Oklahoma City,Women's Apparel,17.0,119,2.023,749.0,37.0,Outlet
Kohl's,1197831,14/02/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,18.0,204,3.672,1.469,40.0,Outlet
Kohl's,1197831,14/02/2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,17.0,75,1.275,523.0,41.0,Outlet
Kohl's,1197831,14/02/2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,11.0,90,990.0,386.0,39.0,Outlet
Sports Direct,1185732,05/02/2021,Northeast,Connecticut,Hartford,Women's Athletic Footwear,24.0,39,936.0,309.0,33.0,Outlet
Sports Direct,1185732,05/02/2021,Northeast,Connecticut,Hartford,Men's Apparel,39.0,66,2.574,952.0,37.0,Outlet
Sports Direct,1185732,05/02/2021,Northeast,Connecticut,Hartford,Women's Apparel,32.0,96,3.072,1.198,39.0,Outlet
Sports Direct,1185732,03/03/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,26.0,182,4.732,2.035,43.0,Outlet
Sports Direct,1185732,03/03/2021,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32.0,68,2.176,979.0,45.0,Outlet
Sports Direct,1185732,03/03/2021,Northeast,Connecticut,Hartford,Women's Street Footwear,23.0,75,1.725,552.0,32.0,Outlet
